"warehouse_code","location_id","owner","product_code","description","expiry_date","pallet_id","quantity_on_hand","age","balance_shelve_life_to_expire","product_group"
"TGIC",3116581,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/19/2022","SYS15691491",816,1095,998,"HPC"
"TGIC",3121031,"KEG Asia Private Limited",67642848,"LUX HW SHWER VELVET TOUCH CRDG 20X300ML","6/4/2022","SYS15246156",2160,730,478,"HPC"
"TGIC",3121032,"KEG Asia Private Limited",67642848,"LUX HW SHWER VELVET TOUCH CRDG 20X300ML","6/4/2022","SYS15246232",2160,730,478,"HPC"
"TGIC",3121041,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/20/2022","SYS15737390",6432,912,732,"HPC"
"TGIC",3121042,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/20/2022","SYS15737389",6864,912,759,"HPC"
"TGIC",3121051,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/20/2022","SYS15737392",6864,1095,1007,"HPC"
"TGIC",3121052,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/20/2022","SYS15737391",6864,900,722,"HPC"
"TGIC",3121061,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/20/2022","SYS15737394",6864,912,740,"HPC"
"TGIC",3121062,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/20/2022","SYS15737393",6864,900,714,"HPC"
"TGIC",3121071,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569177",940,900,776,"HPC"
"TGIC",3121072,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2022","SYS15569178",1000,900,776,"HPC"
"TGIC",3121081,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/27/2023","SYS15569038",1000,1095,968,"HPC"
"TGIC",3121082,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/27/2023","SYS15569037",1000,1095,936,"HPC"
"TGIC",3121111,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/27/2023","SYS15569040",1000,1095,968,"HPC"
"TGIC",3121112,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/27/2023","SYS15569039",1000,1095,936,"HPC"
"TGIC",3121121,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/8/2023","SYS15569042",1000,730,593,"HPC"
"TGIC",3121122,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569041",1000,900,798,"HPC"
"TGIC",3121131,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569044",1000,730,534,"HPC"
"TGIC",3121132,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569043",1000,900,776,"HPC"
"TGIC",3121141,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569046",1000,1095,968,"HPC"
"TGIC",3121142,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569045",1000,1095,968,"HPC"
"TGIC",3121151,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15637201",1000,1095,936,"HPC"
"TGIC",3121152,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/27/2023","SYS15569176",1000,730,540,"HPC"
"TGIC",3121161,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569048",1000,1080,786,"HPC"
"TGIC",3121162,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569047",1000,1080,798,"HPC"
"TGIC",3121171,"KEG Asia Private Limited",68289368,"DOVE DE S&SILKY CD 12X660ML","9/14/2023","UNIT0000018011",924,720,562,"HPC"
"TGIC",3121201,"KEG Asia Private Limited",67561319,"SUNSILK SHAMPOO LIGHT FQW OC 12X650ML","10/14/2023","UINT0000029694",924,913,466,"HPC"
"TGIC",3121211,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/22/2023","SYS15569050",1000,730,541,"HPC"
"TGIC",3121212,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/22/2023","SYS15569049",1000,730,535,"HPC"
"TGIC",3121221,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15737396",6864,900,714,"HPC"
"TGIC",3121222,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15737395",6864,900,722,"HPC"
"TGIC",3121231,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15737398",6864,912,759,"HPC"
"TGIC",3121232,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15737397",6864,900,722,"HPC"
"TGIC",3121241,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15737402",6864,900,722,"HPC"
"TGIC",3121242,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15737401",6864,1095,1007,"HPC"
"TGIC",3121251,"KEG Asia Private Limited",67771883,"SUNSILK HC PERFECT STRAIGHT SPR4X3X320ML","10/23/2023","UINT0000023104",1932,730,362,"HPC"
"TGIC",3121291,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/22/2023","SYS15569052",1000,730,541,"HPC"
"TGIC",3121292,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/22/2023","SYS15569051",1000,1095,968,"HPC"
"TGIC",3121301,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569054",1000,730,535,"HPC"
"TGIC",3121302,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569053",1000,1080,786,"HPC"
"TGIC",3121331,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","7/12/2023","UINT0000009189",852,912,406,"HPC"
"TGIC",3121332,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","7/29/2023","UINT0000009190",1092,912,406,"HPC"
"TGIC",3121341,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569056",1000,1095,968,"HPC"
"TGIC",3121342,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/28/2023","SYS15569055",1000,730,535,"HPC"
"TGIC",3121371,"KEG Asia Private Limited",67025985,"DOMESTOS BLEACH ULTRA WHT&SPRKL 9X750ML","7/20/2022","UINT0000022375",1080,1080,569,"HPC"
"TGIC",3121372,"KEG Asia Private Limited",67025985,"DOMESTOS BLEACH ULTRA WHT&SPRKL 9X750ML","7/20/2022","UINT0000022374",1080,1080,569,"HPC"
"TGIC",3121381,"KEG Asia Private Limited",67025985,"DOMESTOS BLEACH ULTRA WHT&SPRKL 9X750ML","7/20/2022","UINT0000022377",1080,1080,569,"HPC"
"TGIC",3121382,"KEG Asia Private Limited",67025985,"DOMESTOS BLEACH ULTRA WHT&SPRKL 9X750ML","7/20/2022","UINT0000022376",1080,1080,569,"HPC"
"TGIC",3121391,"KEG Asia Private Limited",67561316,"SUNSILK SHAMPOO CLNFRSH OC 12X650ML","11/19/2023","UINT0000031041",216,913,467,"HPC"
"TGIC",3121392,"KEG Asia Private Limited",67930968,"SUNSILK HC HFSOLUTION SUP 8X3X160ML","2/12/2023","SYS15737404",3072,720,539,"HPC"
"TGIC",3121401,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","7/29/2023","UINT0000009187",1092,912,406,"HPC"
"TGIC",3121402,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","7/29/2023","UINT0000009188",1092,912,406,"HPC"
"TGIC",3121411,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","7/29/2023","UINT0000009186",1092,912,406,"HPC"
"TGIC",3121412,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","7/29/2023","UINT0000009185",1092,912,406,"HPC"
"TGIC",3121421,"KEG Asia Private Limited",67650363,"CLEAR SH AHF CR 12X650ML","11/22/2023","UINT0000035729",84,912,627,"HPC"
"TGIC",3121422,"KEG Asia Private Limited",67650363,"CLEAR SH AHF CR 12X650ML","11/22/2023","UINT0000035727",1092,912,635,"HPC"
"TGIC",3121431,"KEG Asia Private Limited",68289368,"DOVE DE S&SILKY CD 12X660ML","9/14/2023","UNIT0000018010",924,720,562,"HPC"
"TGIC",3121461,"KEG Asia Private Limited",67561327,"SUNSILK SH BLKSHN NEWSEREN OC 6X6X160ML","10/17/2023","UINT0000029681",2844,913,470,"HPC"
"TGIC",3121471,"KEG Asia Private Limited",67771883,"SUNSILK HC PERFECT STRAIGHT SPR4X3X320ML","10/23/2023","UINT0000023103",1932,730,364,"HPC"
"TGIC",3121472,"KEG Asia Private Limited",67771883,"SUNSILK HC PERFECT STRAIGHT SPR4X3X320ML","10/23/2023","UINT0000023102",1932,730,362,"HPC"
"TGIC",3121481,"KEG Asia Private Limited",68385864,"LIFEBUOY HAND SANITIZER 96X50ML (DG CLASS 3)","4/27/2022","SYS15572123",7392,720,425,"HPC"
"TGIC",3121482,"KEG Asia Private Limited",68385864,"LIFEBUOY HAND SANITIZER 96X50ML (DG CLASS 3)","4/27/2022","SYS15572122",7680,900,776,"HPC"
"TGIC",3121491,"KEG Asia Private Limited",68385864,"LIFEBUOY HAND SANITIZER 96X50ML (DG CLASS 3)","4/27/2022","SYS15572125",4608,912,488,"HPC"
"TGIC",3121492,"KEG Asia Private Limited",68385864,"LIFEBUOY HAND SANITIZER 96X50ML (DG CLASS 3)","4/27/2022","SYS15572124",7680,900,776,"HPC"
"TGIC",3121501,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15572179",6864,912,757,"HPC"
"TGIC",3121502,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15572178",6864,900,768,"HPC"
"TGIC",3121511,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/26/2023","SYS15740504",1000,900,798,"HPC"
"TGIC",3121512,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/26/2023","SYS15740505",1000,730,593,"HPC"
"TGIC",3121521,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/26/2023","SYS15740502",1000,1095,968,"HPC"
"TGIC",3121522,"KEG Asia Private Limited",68401687,"LIFEBUOY HAND SANITIZER S-SHAPE 20X500ML (DG CLASS 3)","4/26/2023","SYS15740503",1000,730,593,"HPC"
"TGIC",3121541,"KEG Asia Private Limited",67577113,"SUNSILK SH HEALTHY&LONG SF 4X3X320ML","8/27/2023","UINT0000014549",1932,1095,190,"HPC"
"TGIC",3121551,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","12/2/2023","UINT0000031585",1092,912,406,"HPC"
"TGIC",3121552,"KEG Asia Private Limited",67561338,"SUNSILK SH SOFT&SMOOTH OC 12X650ML","1/19/2024","UINT0000038448",0,913,470,"HPC"
"TGIC",3121552,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","12/2/2023","UINT0000031584",1092,912,406,"HPC"
"TGIC",3121561,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15572181",6864,900,768,"HPC"
"TGIC",3121562,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15572180",6864,900,714,"HPC"
"TGIC",3121571,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15572183",6864,900,714,"HPC"
"TGIC",3121572,"KEG Asia Private Limited",68376372,"LIFEBUOY HAND SANITIZER 48X50ML (DG CLASS 3)","4/29/2022","SYS15572182",6864,900,745,"HPC"
"TGIC",3121581,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","7/29/2023","UINT0000009191",1092,912,406,"HPC"
"TGIC",3121582,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","7/29/2023","UINT0000009192",1092,912,406,"HPC"
"TGIC",3122031,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029697",3276,900,773,"HPC"
"TGIC",3122032,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029698",3276,1080,949,"HPC"
"TGIC",3122041,"KEG Asia Private Limited",68509725,"LIFEBUOY SP ANTI HAIRFALL UI 8X680ML","5/20/2024","UINT0000033617",800,1095,959,"HPC"
"TGIC",3122042,"KEG Asia Private Limited",68509725,"LIFEBUOY SP ANTI HAIRFALL UI 8X680ML","5/20/2024","UINT0000033615",800,1095,959,"HPC"
"TGIC",3122051,"KEG Asia Private Limited",68509725,"LIFEBUOY SP ANTI HAIRFALL UI 8X680ML","5/20/2024","UINT0000033613",800,1095,959,"HPC"
"TGIC",3122052,"KEG Asia Private Limited",20204866,"VASELINE PET JELLY 6 x 250ML","11/11/2022","UINT0000018304",120,900,8,"HPC"
"TGIC",3122052,"KEG Asia Private Limited",68509725,"LIFEBUOY SP ANTI HAIRFALL UI 8X680ML","5/20/2024","UINT0000033616",800,1095,977,"HPC"
"TGIC",3122061,"KEG Asia Private Limited",68166802,"LIFEBOUY SHAMPOO ANTI HAIRFALL 36X170ML","7/14/2023","UINT0000010890",2808,1095,938,"HPC"
"TGIC",3122062,"KEG Asia Private Limited",68166802,"LIFEBOUY SHAMPOO ANTI HAIRFALL 36X170ML","7/14/2023","UINT0000010889",2808,1095,938,"HPC"
"TGIC",3122071,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029701",3276,900,761,"HPC"
"TGIC",3122072,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029702",3276,900,724,"HPC"
"TGIC",3122081,"KEG Asia Private Limited",67926180,"LIFEBUOY BW LEMONFRESH LD REFF 12X900ML","11/5/2022","SYS15545615",720,900,847,"HPC"
"TGIC",3122082,"KEG Asia Private Limited",67926180,"LIFEBUOY BW LEMONFRESH LD REFF 12X900ML","11/5/2022","SYS15545616",720,1095,942,"HPC"
"TGIC",3122111,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558316",1000,1095,968,"HPC"
"TGIC",3122112,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558315",1000,1095,968,"HPC"
"TGIC",3122121,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558318",1000,730,599,"HPC"
"TGIC",3122122,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558317",1000,1095,968,"HPC"
"TGIC",3122131,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558321",1000,1095,968,"HPC"
"TGIC",3122132,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558320",1000,720,631,"HPC"
"TGIC",3122141,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558323",1000,900,747,"HPC"
"TGIC",3122142,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558322",1000,1095,945,"HPC"
"TGIC",3122151,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558319",1000,900,747,"HPC"
"TGIC",3122152,"KEG Asia Private Limited",68389547,"LIFEBUOY SANITIZER 20X500ML (DG CLASS 3)","4/30/2023","SYS15558324",1000,720,631,"HPC"
"TGIC",3122161,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/19/2022","SYS15688324",1008,1095,919,"HPC"
"TGIC",3122162,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/19/2022","SYS15688323",1008,900,790,"HPC"
"TGIC",3122171,"KEG Asia Private Limited",67650213,"CLEAR MEN SH HFM CR 8X3X315ML","10/8/2022","SYS15808903",1512,912,632,"HPC"
"TGIC",3122171,"KEG Asia Private Limited",67650213,"CLEAR MEN SH HFM CR 8X3X315ML","10/8/2022","SYS15518134",24,912,633,"HPC"
"TGIC",3122201,"KEG Asia Private Limited",68339746,"LIFEBUOY SHP A.HRFLL FX UI 36X170ML","7/26/2023","UINT0000009255",3276,1095,942,"HPC"
"TGIC",3122211,"KEG Asia Private Limited",67926180,"LIFEBUOY BW LEMONFRESH LD REFF 12X900ML","11/5/2022","SYS15649074",348,1095,942,"HPC"
"TGIC",3122212,"KEG Asia Private Limited",67926180,"LIFEBUOY BW LEMONFRESH LD REFF 12X900ML","11/5/2022","SYS15649073",720,900,847,"HPC"
"TGIC",3122221,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029706",3276,900,773,"HPC"
"TGIC",3122222,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029705",3276,900,756,"HPC"
"TGIC",3122231,"KEG Asia Private Limited",67494035,"ZWITSAL BB NAT ALOE VERA PWD 12X300GR","9/29/2023","UINT0000017594",840,1080,513,"HPC"
"TGIC",3122232,"KEG Asia Private Limited",67494035,"ZWITSAL BB NAT ALOE VERA PWD 12X300GR","9/29/2023","UINT0000017593",840,1080,513,"HPC"
"TGIC",3122241,"KEG Asia Private Limited",68411975,"LIFEBUOY FACE MASK 40X50PC","6/8/2023","SYS15857655A",640,730,314,"HPC"
"TGIC",3122242,"KEG Asia Private Limited",68411975,"LIFEBUOY FACE MASK 40X50PC","6/7/2023","UINT0000036228",640,730,313,"HPC"
"TGIC",3122251,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029704",324,900,770,"HPC"
"TGIC",3122291,"KEG Asia Private Limited",68411496,"DOVE 2020UI ROSE HYDRATION 12X1000ML","7/12/2024","UINT0000037804",0,720,585,"HPC"
"TGIC",3122292,"KEG Asia Private Limited",68411496,"DOVE 2020UI ROSE HYDRATION 12X1000ML","7/12/2024","UINT0000037805",0,720,585,"HPC"
"TGIC",3122301,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029708",3276,900,761,"HPC"
"TGIC",3122302,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029707",3276,900,761,"HPC"
"TGIC",3122331,"KEG Asia Private Limited",68411496,"DOVE 2020UI ROSE HYDRATION 12X1000ML","7/12/2024","UINT0000037802",0,720,585,"HPC"
"TGIC",3122332,"KEG Asia Private Limited",68411496,"DOVE 2020UI ROSE HYDRATION 12X1000ML","7/12/2024","UINT0000037803",0,720,585,"HPC"
"TGIC",3122341,"KEG Asia Private Limited",67450608,"LIFEBUOY BODY WASH COOLFRESH 24X300ML","6/1/2023","UINT000000076",1152,1095,242,"HPC"
"TGIC",3122342,"KEG Asia Private Limited",67450608,"LIFEBUOY BODY WASH COOLFRESH 24X300ML","6/1/2023","UINT000000079",1872,1095,242,"HPC"
"TGIC",3122371,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/15/2023","SYS15564201",1000,900,797,"HPC"
"TGIC",3122372,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/15/2023","SYS15564202",1000,900,775,"HPC"
"TGIC",3122381,"KEG Asia Private Limited",68411975,"LIFEBUOY FACE MASK 40X50PC","6/7/2023","UINT0000036226",640,730,314,"HPC"
"TGIC",3122382,"KEG Asia Private Limited",68411975,"LIFEBUOY FACE MASK 40X50PC","6/8/2023","SYS15857656B",160,730,314,"HPC"
"TGIC",3122382,"KEG Asia Private Limited",68411975,"LIFEBUOY FACE MASK 40X50PC","6/8/2023","SYS15857657B",160,730,314,"HPC"
"TGIC",3122382,"KEG Asia Private Limited",68411975,"LIFEBUOY FACE MASK 40X50PC","6/8/2023","SYS15857658B",160,730,314,"HPC"
"TGIC",3122382,"KEG Asia Private Limited",68411975,"LIFEBUOY FACE MASK 40X50PC","6/8/2023","SYS15857659A",40,730,314,"HPC"
"TGIC",3122391,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/9/2023","SYS15564231",980,900,762,"HPC"
"TGIC",3122392,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/9/2023","SYS15564232",1000,913,818,"HPC"
"TGIC",3122401,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/9/2023","SYS15564233",1000,900,789,"HPC"
"TGIC",3122402,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/9/2023","SYS15564234",1000,900,764,"HPC"
"TGIC",3122411,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/9/2023","SYS15564235",1000,900,761,"HPC"
"TGIC",3122412,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/9/2023","SYS15564236",1000,900,761,"HPC"
"TGIC",3122421,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/9/2023","SYS15564237",1000,900,798,"HPC"
"TGIC",3122422,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/9/2023","SYS15564238",1000,913,823,"HPC"
"TGIC",3122461,"KEG Asia Private Limited",68404528,"LIFEBUOY HAND SANITIZER 3-SHAPE 20X500ML (DG CLASS 3)","4/19/2023","SYS15564179",1000,900,803,"HPC"
"TGIC",3122471,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/21/2022","SYS15602215",864,720,609,"HPC"
"TGIC",3122472,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/21/2022","SYS15602214",864,1095,992,"HPC"
"TGIC",3122481,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/21/2022","SYS15602223",864,1095,1000,"HPC"
"TGIC",3122482,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/21/2022","SYS15602222",864,1095,984,"HPC"
"TGIC",3122491,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/21/2022","SYS15602227",864,1095,984,"HPC"
"TGIC",3122492,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/21/2022","SYS15602226",864,730,646,"HPC"
"TGIC",3122501,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/19/2022","SYS15689259",1008,1095,968,"HPC"
"TGIC",3122502,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/19/2022","SYS15689258",1008,1095,998,"HPC"
"TGIC",3122511,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/19/2022","SYS15689263",1008,720,639,"HPC"
"TGIC",3122512,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/19/2022","SYS15689262",1008,1095,998,"HPC"
"TGIC",3122521,"KEG Asia Private Limited",68411496,"DOVE 2020UI ROSE HYDRATION 12X1000ML","7/12/2024","UINT0000037801",0,720,585,"HPC"
"TGIC",3122522,"KEG Asia Private Limited",68411496,"DOVE 2020UI ROSE HYDRATION 12X1000ML","7/12/2024","UINT0000037798",0,913,773,"HPC"
"TGIC",3122541,"KEG Asia Private Limited",67929093,"LIFEBUOY TS TOTAL 10 DG 144X75G","8/15/2023","UINT0000017954",7920,1080,915,"HPC"
"TGIC",3122551,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029716",3276,900,770,"HPC"
"TGIC",3122552,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029715",3276,1080,949,"HPC"
"TGIC",3122561,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/20/2022","SYS15782953",1008,900,793,"HPC"
"TGIC",3122562,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/20/2022","SYS15782952",1008,912,823,"HPC"
"TGIC",3122571,"KEG Asia Private Limited",68166800,"LIFEBOUY SHAMPOO STRONG & SHINY 36X170ML","9/4/2023","UINT0000029722",2196,1095,938,"HPC"
